row_type,generation,rank,population_size,score,score_mean,score_median,score_std,score_min,score_max,best_rank,best_tree_summary,mean_score,field_count,trials_per_field,total_eval_runs,agent_count,seed,field_seed,eval_field_index,eval_trial_index,eval_field_seed,eval_run_seed,max_steps,steps_executed,converged,converge_step,best_field_final,mean_field_final,best_field_min_over_run,improvement_from_start,swarm_radius_final,avg_speed_final,runtime_ms,tree_summary
candidate,24,4,,124.67377345460557,,,,,,,,124.67377345460557,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,17.04,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.7591 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 0, 0, 1] | 12: leaf actions=[0, 1, 0, -1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,24,5,,124.67377104968554,,,,,,,,124.67377104968554,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,17.107,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[1, 1, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
generation,24,,30,124.67386394481555,113.96003728948956,119.89211695125297,11.387725709610871,87.86079511133131,124.67386394481555,1,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]",124.67386394481555,10,10,100,5,100,20260416,9,9,20260416,100,7500,954.2,1.0,955,-126.25401445636334,-114.52802326303,-203.001,167.19826666666665,5.413719333333333,3.4161483,16.547690333333332,
candidate,25,1,,124.67380995254558,,,,,,,,124.67380995254558,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.9171,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,25,2,,124.67380297913559,,,,,,,,124.67380297913559,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.7212,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[1, 1, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,25,3,,124.6737960624856,,,,,,,,124.6737960624856,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.7166,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,25,4,,124.67379521101554,,,,,,,,124.67379521101554,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.8182,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.7591 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 0, 0, 1] | 12: leaf actions=[0, 1, 0, -1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,25,5,,124.67378266242557,,,,,,,,124.67378266242557,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.7106,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
generation,25,,30,124.67380995254558,116.43078029280014,123.03341252338282,10.942088059994202,94.47103641409996,124.67380995254558,1,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]",124.67380995254558,10,10,100,5,100,20260416,9,9,20260416,100,7500,1003.7,1.0,955,-145.628274086418,-134.87389543173333,-203.001,172.286,5.7298643333333334,3.6373641333333335,17.800137,
candidate,26,1,,124.67375589769551,,,,,,,,124.67375589769551,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.7503,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,26,2,,124.67374922026558,,,,,,,,124.67374922026558,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.7394,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,26,3,,124.6737431626056,,,,,,,,124.6737431626056,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.7408,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[1, 1, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,26,4,,124.67374057470559,,,,,,,,124.67374057470559,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.9528,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.7591 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 0, 0, 1] | 12: leaf actions=[0, 1, 0, -1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,26,5,,124.67373626754554,,,,,,,,124.67373626754554,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.7203,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=50.0000 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[1, 1, -1, -1] | 10: leaf actions=[-1, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
generation,26,,30,124.67375589769551,113.647538320476,124.67053593279059,15.432864755276197,70.33461197265001,124.67375589769551,1,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]",124.67375589769551,10,10,100,5,100,20260416,9,9,20260416,100,7500,1319.6666666666667,0.9666666666666667,955,-152.85226688666665,-141.65010816133332,-203.001,168.7244,7.7514791433333325,3.437631623,36.30863433333333,
candidate,27,1,,124.67386064190552,,,,,,,,124.67386064190552,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.3446,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,27,2,,124.67385676596558,,,,,,,,124.67385676596558,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.0631,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[1, 1, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,27,3,,124.67385556878551,,,,,,,,124.67385556878551,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.158,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,27,4,,124.67385189239558,,,,,,,,124.67385189239558,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.3247,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.7591 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 0, 0, 1] | 12: leaf actions=[0, 1, 0, -1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,27,5,,124.67381721171562,,,,,,,,124.67381721171562,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.4028,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.7591 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 0, 0, 1] | 12: leaf actions=[0, 1, 0, -1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
generation,27,,30,124.67386064190552,117.83754245243817,124.67367098555556,10.134277435660103,92.99837210360002,124.67386064190552,1,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]",124.67386064190552,10,10,100,5,100,20260416,9,9,20260416,100,7500,1153.1,1.0,955,-159.44963867264667,-146.64911693382666,-203.001,172.3111,5.990363033333333,3.3700969,20.549980333333334,
candidate,28,1,,124.67379175298555,,,,,,,,124.67379175298555,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,17.1803,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,28,2,,124.67379044586558,,,,,,,,124.67379044586558,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.7367,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,28,3,,124.67379036946551,,,,,,,,124.67379036946551,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.6976,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[1, 1, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,28,4,,124.67379003913558,,,,,,,,124.67379003913558,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.782,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.7591 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 0, 0, 1] | 12: leaf actions=[0, 1, 0, -1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,28,5,,124.67376202379558,,,,,,,,124.67376202379558,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.959,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
generation,28,,30,124.67379175298555,117.84065216668655,124.6735958491456,10.55040231511569,94.21263716500658,124.67379175298555,1,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]",124.67379175298555,10,10,100,5,100,20260416,9,9,20260416,100,7500,931.2,1.0,955,-148.10957362623333,-134.5422683876,-203.001,170.28793333333334,5.293549666666666,3.4969495333333334,16.714968333333335,
candidate,29,1,,124.67397018679561,,,,,,,,124.67397018679561,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,12.8094,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,29,2,,124.67390257178553,,,,,,,,124.67390257178553,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,13.8708,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
candidate,29,3,,124.6738571976155,,,,,,,,124.6738571976155,10,10,100,5,100,20260416,9,9,20260416,100,7500,955,1,955,-164.911,-153.457,-203,174.667,3.08816,3.96124,16.282,"0: split feature=speed threshold=3.7339 | 1: split feature=neighbor_count threshold=12.0000 | 2: split feature=neighbor_count threshold=0.9170 | 3: split feature=nearest_neighbor_distance threshold=7.9005 | 4: split feature=mean_neighbor_distance threshold=40.9957 | 5: split feature=speed threshold=1.9960 | 6: split feature=neighbor_count threshold=0.0768 | 7: leaf actions=[0, 1, -1, -1] | 8: leaf actions=[1, 1, 0, -1] | 9: leaf actions=[0, 1, 0, 1] | 10: leaf actions=[0, 1, 1, -1] | 11: leaf actions=[1, 1, 1, 1] | 12: leaf actions=[0, -1, 1, 1] | 13: leaf actions=[0, 0, 0, -1] | 14: leaf actions=[1, 0, 1, -1]"
