step,time,best_field,mean_field,cumulative_best_mean,avg_speed,swarm_radius
1086,108.6,-98.52266603,-95.59823538,-106.2885327,2.551166916,3.686873058
1087,108.7,-98.21050217,-95.39137907,-106.2885327,2.458296144,3.521620909
1088,108.8,-97.87102821,-95.17058255,-106.2885327,2.664523804,3.269424551
1089,108.9,-97.5140795,-94.91543422,-106.2885327,3.010140514,2.980855478
1090,109,-97.14428735,-94.66533964,-106.2885327,3.122144699,2.871372084
1091,109.1,-96.73231982,-94.41572617,-106.2885327,3.178433275,2.803907091
1092,109.2,-96.53175503,-94.15626707,-106.2885327,3.289051151,2.776184576
1093,109.3,-96.4528327,-93.87537768,-106.2885327,3.459596682,2.783320215
1094,109.4,-96.40929996,-93.560085,-106.2885327,3.697243595,2.818250982
1095,109.5,-96.39278858,-93.17960465,-106.2885327,3.786447859,2.903726731
1096,109.6,-96.38955059,-92.74225197,-106.2885327,3.995410824,3.040963971
1097,109.7,-96.37856232,-92.26660256,-106.2885327,4.074016285,3.173633498
1098,109.8,-96.244654,-91.74966712,-106.2885327,4.024399161,3.291794237
1099,109.9,-95.9763953,-91.19402248,-106.2885327,4.015418959,3.401066991
1100,110,-95.58803087,-90.60733514,-106.2885327,4.005375671,3.510404033
1101,110.1,-95.09804857,-90.0485207,-106.2885327,3.779452276,3.577375345
1102,110.2,-94.51863732,-89.52868108,-106.2885327,3.605811286,3.594642543
1103,110.3,-93.86885175,-89.035549,-106.2885327,3.523338461,3.535628646
1104,110.4,-93.1775993,-88.58313513,-106.2885327,3.2589499,3.426935234
1105,110.5,-92.58753979,-88.19877118,-106.2885327,2.893503165,3.292169567
1106,110.6,-92.14669204,-87.87346058,-106.2885327,2.467282891,3.145527319
1107,110.7,-91.86648178,-87.59791458,-106.2885327,2.120896363,3.004937371
1108,110.8,-91.75050361,-87.35796107,-106.2885327,1.869364905,2.884568801
1109,110.9,-91.77268279,-87.09736124,-106.2885327,1.610948187,2.841696134
1110,111,-91.86294705,-86.8533987,-106.2885327,1.584723115,2.788223145
1111,111.1,-92.04265714,-86.66986407,-106.2885327,1.481559956,2.721924713
1112,111.2,-92.32674348,-86.54885335,-106.2885327,1.586850977,2.811140253
1113,111.3,-92.67135043,-86.53150266,-106.2885327,1.543385637,3.050559201
1114,111.4,-92.96035469,-86.58663382,-106.2885327,1.597102934,3.227217017
1115,111.5,-93.17127066,-86.68909515,-106.2885327,1.680882162,3.343918405
1116,111.6,-93.41226716,-86.86115815,-106.2885327,1.886574411,3.442907261
1117,111.7,-93.69191781,-87.06531821,-106.2885327,2.015636468,3.543663925
1118,111.8,-94.01792824,-87.30033488,-106.2885327,2.244897676,3.652163751
1119,111.9,-94.39530247,-87.58720242,-106.2885327,2.586892533,3.75784123
1120,112,-94.82513224,-87.95681439,-106.2885327,2.888936138,3.862431892
1121,112.1,-95.30389022,-88.39838615,-106.2885327,3.073677826,3.966649217
1122,112.2,-95.71210336,-88.8940061,-106.2885327,3.20263772,4.006108501
1123,112.3,-96.04646174,-89.44594205,-106.2885327,3.394327617,3.974909478
1124,112.4,-96.30402974,-90.05941842,-106.2885327,3.668973064,3.865444796
1125,112.5,-96.4819551,-90.69988733,-106.2885327,3.819975996,3.692344529
1126,112.6,-96.67127353,-91.37597886,-106.2885327,4.125508738,3.572607851
1127,112.7,-96.87064249,-92.07061621,-106.2885327,4.279615402,3.482026259
1128,112.8,-97.07645357,-92.74843561,-106.2885327,4.256135798,3.377169088
1129,112.9,-97.28088571,-93.42641301,-106.2885327,4.386166668,3.273514137
1130,113,-97.47078749,-94.09717319,-106.2885327,4.510797262,3.172030637
1131,113.1,-97.62731629,-94.75827268,-106.2885327,4.665795279,3.080423225
1132,113.2,-97.86561403,-95.39473524,-106.2885327,4.811366558,3.115861619
1133,113.3,-98.52723257,-95.97264987,-106.2885327,4.835090828,3.199778908
1134,113.4,-99.14729446,-96.48911044,-106.2885327,4.839616299,3.32111257
1135,113.5,-99.73084278,-96.96247853,-106.2885327,4.676804113,3.407714589
1136,113.6,-100.2823215,-97.39707907,-106.2885327,4.570389986,3.510236849
1137,113.7,-100.805441,-97.82223817,-106.2885327,4.506034756,3.615211843
1138,113.8,-101.2991379,-98.24144162,-106.2885327,4.466860723,3.729541161
1139,113.9,-101.7544842,-98.6554318,-106.2885327,4.458338308,3.850669134
1140,114,-102.162268,-99.07356567,-106.2885327,4.4825665,3.984445775
1141,114.1,-102.5151829,-99.4923746,-106.2885327,4.481256771,4.108691935
1142,114.2,-102.8214016,-99.90366151,-106.2885327,4.500163937,4.208272978
1143,114.3,-103.0902734,-100.300442,-106.2885327,4.505316305,4.2940627
1144,114.4,-103.3929339,-100.6903806,-106.2885327,4.572841787,4.344693043
1145,114.5,-103.7358639,-101.0743875,-106.2885327,4.670539045,4.359074289
1146,114.6,-104.0859729,-101.444744,-106.2885327,4.694634962,4.340744151
1147,114.7,-104.4293585,-101.8045885,-106.2885327,4.699826622,4.30386683
1148,114.8,-104.7574746,-102.1519418,-106.2885327,4.70513835,4.249378985
1149,114.9,-105.0604222,-102.4842829,-106.2885327,4.710098457,4.178163531
1150,115,-105.3305767,-102.8210155,-106.2885327,4.697567797,4.104383988
1151,115.1,-105.5695199,-103.1473845,-106.2885327,4.683871078,4.017949492
1152,115.2,-105.777959,-103.4602916,-106.2885327,4.669581747,3.921512217
1153,115.3,-105.955239,-103.7512166,-106.2885327,4.6544384,3.829757608
1154,115.4,-106.1110616,-104.0127454,-106.2885327,4.706097746,3.72312221
1155,115.5,-106.2309628,-104.2397016,-106.2909241,4.696364927,3.60601181
1156,115.6,-106.3121053,-104.4412137,-106.3071526,4.682617426,3.493746599
1157,115.7,-106.3514896,-104.6195041,-106.3150294,4.625071764,3.375096355
1158,115.8,-106.3458557,-104.7717163,-106.3150294,4.561512756,3.252675881
1159,115.9,-106.2916375,-104.9003929,-106.3150294,4.616838741,3.128783113
1160,116,-106.1849214,-104.9836815,-106.3150294,4.587920713,3.009950281
1161,116.1,-106.1953958,-105.0225271,-106.3150294,4.70959549,2.892498615
1162,116.2,-106.2737992,-105.025904,-106.3150294,4.771108913,2.785299341
1163,116.3,-106.3172923,-104.994666,-106.3150294,4.853826714,2.700556803
1164,116.4,-106.3068724,-104.8991922,-106.3150294,4.854042053,2.76937334
1165,116.5,-106.2412162,-104.7368003,-106.3150294,4.883970451,2.843982518
1166,116.6,-106.1183239,-104.4918489,-106.3150294,4.81300869,2.941854996
1167,116.7,-105.9357279,-104.1532507,-106.3150294,4.827588177,3.065701415
1168,116.8,-105.6905235,-103.7262552,-106.3150294,4.838857937,3.209337961
1169,116.9,-105.3795995,-103.2364964,-106.3150294,4.831655788,3.298275966
1170,117,-105.0539654,-102.750631,-106.3150294,4.651227379,3.313285763
1171,117.1,-104.8471376,-102.2861316,-106.3150294,4.357287598,3.364148328
1172,117.2,-104.584727,-101.8741735,-106.3150294,3.932774162,3.354002964
1173,117.3,-104.2625903,-101.4948531,-106.3150294,3.710722589,3.282724578
1174,117.4,-103.8412379,-101.1384365,-106.3150294,3.590127039,3.154287081
1175,117.5,-103.5175321,-100.7797897,-106.3150294,3.255703926,3.045713724
1176,117.6,-103.2526968,-100.3808267,-106.3150294,3.030147243,2.931838709
1177,117.7,-103.0626831,-99.98431272,-106.3150294,2.581327486,2.879117
1178,117.8,-102.9839992,-99.64669879,-106.3150294,2.079267442,2.898771985
1179,117.9,-102.8424393,-99.34533177,-106.3150294,1.606309307,2.959379992
1180,118,-102.6688528,-99.14199294,-106.3150294,1.073685935,3.002625882
1181,118.1,-102.5294536,-99.05801938,-106.3150294,0.7480335712,3.051947634
1182,118.2,-102.3675321,-99.03420685,-106.3150294,0.6712430283,3.077433808
1183,118.3,-102.2649538,-99.11381098,-106.3150294,1.081023371,3.083708487
1184,118.4,-102.6504772,-99.29179937,-106.3150294,1.76351006,3.169237616
1185,118.5,-103.0878307,-99.47724522,-106.3150294,2.343443131,3.285925615
1186,118.6,-103.6273536,-99.71091721,-106.3150294,2.652273071,3.35454799
1187,118.7,-104.1561695,-100.0459805,-106.3150294,2.950808287,3.345853831
1188,118.8,-104.6489087,-100.4530906,-106.3150294,3.192046213,3.331259341
1189,118.9,-105.0543881,-100.9116251,-106.3150294,3.474092579,3.422531207
1190,119,-105.4012579,-101.4304499,-106.3150294,3.849073231,3.524251382
1191,119.1,-105.6677304,-101.9479756,-106.3150294,4.062881458,3.637791323
1192,119.2,-105.8557962,-102.4101375,-106.3150294,4.012735036,3.764349719
1193,119.3,-105.9667312,-102.8537478,-106.3150294,4.204906082,3.838242184
1194,119.4,-106.0020754,-103.2902437,-106.3150294,4.50443182,3.82001265
1195,119.5,-105.9632424,-103.713876,-106.3150294,4.801329708,3.715735855
1196,119.6,-106.0767446,-104.0901337,-106.3150294,5,3.565589671
1197,119.7,-106.2080371,-104.3869653,-106.3150294,4.933558846,3.45890913
1198,119.8,-106.2791643,-104.6128706,-106.3150294,4.904703808,3.47313327
1199,119.9,-106.2951111,-104.7853071,-106.3150294,4.929783535,3.511205024
1200,120,-106.2785988,-104.9190525,-106.3150294,4.893735313,3.542074595
1201,120.1,-106.2355569,-105.0094095,-106.3150294,4.789986992,3.571522636
1202,120.2,-106.1688325,-105.0578361,-106.3150294,4.692311954,3.596513038
1203,120.3,-106.0714536,-105.0643061,-106.3150294,4.604035711,3.678402942
1204,120.4,-105.9548929,-105.0329753,-106.3150294,4.510261297,3.811349269
1205,120.5,-105.829359,-104.9585548,-106.3150294,4.299422979,3.945579922
1206,120.6,-105.7350665,-104.8636349,-106.3150294,4.06351366,4.076399907
1207,120.7,-105.7963131,-104.7621075,-106.3150294,3.835564232,4.148223649
1208,120.8,-105.9038308,-104.6684397,-106.3150294,3.546643639,4.150304569
1209,120.9,-105.9911102,-104.5786815,-106.3150294,3.485386038,4.101922853
1210,121,-106.0594909,-104.4858104,-106.3150294,3.19352684,3.992410364
1211,121.1,-106.1076028,-104.4151728,-106.3150294,2.897702074,3.820371078
1212,121.2,-106.1322054,-104.355152,-106.3150294,2.585797334,3.592949583
1213,121.3,-106.1049362,-104.2889583,-106.3150294,2.334049416,3.362274646
1214,121.4,-106.0285632,-104.216578,-106.3150294,2.119221079,3.137372497
1215,121.5,-105.9065573,-104.1365185,-106.3150294,2.089251065,3.043063768
1216,121.6,-105.7430752,-104.0464831,-106.3150294,1.980808556,2.967540782
1217,121.7,-105.5987284,-103.9507157,-106.3150294,1.824588066,2.890063913
1218,121.8,-105.5998804,-103.866931,-106.3150294,1.625597754,2.750651976
1219,121.9,-105.5854571,-103.7717453,-106.3150294,1.760822034,2.737557543
1220,122,-105.5546552,-103.6636629,-106.3150294,1.697969568,2.843404585
1221,122.1,-105.5054928,-103.5753748,-106.3150294,1.407055533,2.938510962
1222,122.2,-105.435281,-103.4825657,-106.3150294,1.311740732,3.028738807
1223,122.3,-105.3972174,-103.4144251,-106.3150294,1.240807056,3.088210106
1224,122.4,-105.3811709,-103.3552106,-106.3150294,1.207138282,3.127638623
1225,122.5,-105.3272312,-103.285915,-106.3150294,1.288072479,3.142980561
1226,122.6,-105.2346236,-103.2359812,-106.3150294,1.670006561,3.190544526
1227,122.7,-105.1257126,-103.2004891,-106.3150294,1.987864935,3.269140565
1228,122.8,-105.0346518,-103.1870031,-106.3150294,2.108795953,3.331300134
1229,122.9,-104.9603212,-103.2091082,-106.3150294,1.910979643,3.361698913
1230,123,-104.854387,-103.2482492,-106.3150294,2.097560847,3.359972872
1231,123.1,-104.7061282,-103.3025092,-106.3150294,2.432372248,3.311570627
1232,123.2,-104.6650007,-103.3630412,-106.3150294,2.824984115,3.222352635
1233,123.3,-105.066056,-103.4107193,-106.3150294,2.91246597,3.11133605
1234,123.4,-105.4105273,-103.4465569,-106.3150294,3.245278597,3.178479117
1235,123.5,-105.6679942,-103.4661005,-106.3150294,3.525075889,3.390329034
1236,123.6,-105.8104011,-103.4579484,-106.3150294,3.535424471,3.578666887
1237,123.7,-105.8519183,-103.4218913,-106.3150294,3.552854443,3.746233145
1238,123.8,-105.8179684,-103.3610245,-106.3150294,3.638914061,3.889240019
1239,123.9,-105.7299973,-103.2834438,-106.3150294,3.575514603,4.007344915
1240,124,-105.5760489,-103.1990118,-106.3150294,3.133080864,4.113973416
1241,124.1,-105.3832572,-103.111624,-106.3150294,2.699120927,4.20512471
1242,124.2,-105.1798062,-103.0323277,-106.3150294,2.352753663,4.282009777
1243,124.3,-105.0082899,-102.9658916,-106.3150294,2.094465566,4.336393913
1244,124.4,-105.1950788,-102.9226392,-106.3150294,1.777575541,4.378589197
1245,124.5,-105.3033272,-102.8837159,-106.3150294,1.486508709,4.407925907
1246,124.6,-105.3514225,-102.8364987,-106.3150294,1.436319596,4.405336566
1247,124.7,-105.3548548,-102.7866904,-106.3150294,1.394538003,4.392355096
1248,124.8,-105.3609837,-102.7292468,-106.3150294,1.431048524,4.373212312
1249,124.9,-105.3298056,-102.6572475,-106.3150294,1.783459258,4.334521859
1250,125,-105.2596216,-102.604818,-106.3150294,2.123749757,4.217108061
1251,125.1,-105.1480732,-102.5595601,-106.3150294,2.39831543,4.000603358
1252,125.2,-104.9922834,-102.5212611,-106.3150294,2.697949886,3.696843223
1253,125.3,-104.8290911,-102.5065446,-106.3150294,2.94893136,3.314312645
1254,125.4,-104.64842,-102.481992,-106.3150294,3.071233487,2.911622387
1255,125.5,-104.4304915,-102.3944928,-106.3150294,3.335137761,2.78872457
1256,125.6,-104.1971892,-102.297425,-106.3150294,3.146561384,2.814336955
1257,125.7,-103.9665435,-102.2141113,-106.3150294,2.879701102,3.13442565
1258,125.8,-103.7584275,-102.1339508,-106.3150294,2.620938694,3.360242235
1259,125.9,-103.6206002,-102.0756403,-106.3150294,2.304145467,3.493570897
1260,126,-103.5469963,-102.0399547,-106.3150294,2.080646801,3.532421325
1261,126.1,-103.5207728,-102.0284615,-106.3150294,1.666131794,3.555001821
1262,126.2,-103.5227858,-102.0471315,-106.3150294,1.31299361,3.56103459
1263,126.3,-103.6572965,-102.0987534,-106.3150294,1.068877078,3.550054884
1264,126.4,-103.8119268,-102.1725554,-106.3150294,1.272637618,3.533079044
1265,126.5,-103.9513042,-102.2672414,-106.3150294,1.584365809,3.51177992
1266,126.6,-104.0898702,-102.3775873,-106.3150294,1.807054615,3.486272372
1267,126.7,-104.2395826,-102.5149185,-106.3150294,2.106076777,3.457628312
1268,126.8,-104.4096147,-102.674688,-106.3150294,2.240541911,3.427333962
1269,126.9,-104.6054353,-102.8532532,-106.3150294,2.475897062,3.398768857
1270,127,-104.8261916,-103.0506095,-106.3150294,2.671166646,3.370161054
1271,127.1,-105.0600753,-103.2621456,-106.3150294,3.001932979,3.343315093
1272,127.2,-105.2751701,-103.4715561,-106.3150294,3.369009042,3.307825139
1273,127.3,-105.450162,-103.6776578,-106.3150294,3.76470114,3.215160237
1274,127.4,-105.629259,-103.8562387,-106.3150294,3.916241241,3.138193042
1275,127.5,-105.8214452,-104.005501,-106.3150294,3.943291426,3.1991382
1276,127.6,-106.0175135,-104.1315803,-106.3150294,3.943943834,3.591720898
1277,127.7,-106.177391,-104.2526586,-106.3150294,3.92823143,3.99457785
1278,127.8,-106.2783385,-104.3829468,-106.3150294,3.924839509,4.321066378
1279,127.9,-106.323937,-104.5179033,-106.3150294,4.113350976,4.581719389
1280,128,-106.3154293,-104.6508618,-106.3150294,4.266976047,4.752707759
1281,128.1,-106.2709657,-104.763657,-106.3150294,4.360365009,4.831230533
1282,128.2,-106.2089592,-104.8584013,-106.3150294,4.291194153,4.802424192
1283,128.3,-106.1459899,-104.939077,-106.3150294,4.203886223,4.67348536
1284,128.4,-106.0949742,-104.9976483,-106.3150294,4.083794117,4.537012048
1285,128.5,-106.0639673,-105.035202,-106.3150294,3.830516958,4.378444076
1286,128.6,-106.0556502,-105.0533608,-106.3150294,3.90986743,4.228137261
1287,128.7,-106.0675646,-105.0493643,-106.3150294,4.197982621,4.098902806
1288,128.8,-106.0932731,-105.0212025,-106.3150294,4.324375987,3.970626327
1289,128.9,-106.1226472,-104.9670157,-106.3150294,4.398276114,3.835904486
1290,129,-106.1424714,-104.8830874,-106.3150294,4.474558878,3.694288628
1291,129.1,-106.1381312,-104.7730529,-106.3150294,4.542721272,3.555915451
1292,129.2,-106.0957174,-104.6359369,-106.3150294,4.584508371,3.605595684
1293,129.3,-106.1406377,-104.4636182,-106.3150294,4.471273136,3.601613799
1294,129.4,-106.1608253,-104.2469416,-106.3150294,4.289450788,3.542038304
1295,129.5,-106.1295081,-103.9921298,-106.3150294,4.158215332,3.433899851
1296,129.6,-106.0447405,-103.7019363,-106.3150294,4.092470837,3.289226956
1297,129.7,-105.9047147,-103.3778994,-106.3150294,4.070399857,3.131081459
1298,129.8,-105.7071627,-103.0207205,-106.3150294,4.013089013,3.008013528
1299,129.9,-105.4517669,-102.6542546,-106.3150294,3.904177451,2.971881007
1300,130,-105.141053,-102.292472,-106.3150294,3.76059761,3.032455363
1301,130.1,-104.7806519,-101.9219983,-106.3150294,3.598813677,3.186747431
1302,130.2,-104.3774989,-101.5223538,-106.3150294,3.498164725,3.43274374
1303,130.3,-104.1788542,-101.1816549,-106.3150294,3.136671042,3.657981898
1304,130.4,-104.4681758,-100.8651448,-106.3150294,3.011608028,3.849841858
1305,130.5,-104.7809378,-100.5361033,-106.3150294,2.991117108,4.018045201
1306,130.6,-105.1018297,-100.2140265,-106.3150294,2.873754203,4.152605457
1307,130.7,-105.4034782,-99.89853639,-106.3150294,2.817411119,4.242700398
1308,130.8,-105.6485162,-99.59963096,-106.3150294,2.90043757,4.283231136
1309,130.9,-105.7929176,-99.25510688,-106.3150294,2.960326612,4.275987192
1310,131,-105.7951143,-98.92897592,-106.3150294,2.868713832,4.208254172
1311,131.1,-105.6423726,-98.6282213,-106.3150294,2.71730113,4.089330558
1312,131.2,-105.3383512,-98.41753114,-106.3150294,2.439314866,3.906412778
1313,131.3,-104.8928882,-98.3159138,-106.3150294,2.071721441,3.667508108
1314,131.4,-104.3199721,-98.24274349,-106.3150294,2.062122893,3.460428295
1315,131.5,-103.6421905,-98.12393463,-106.3150294,2.123430896,3.608753379
1316,131.6,-103.0034277,-98.06673929,-106.3150294,2.090526581,3.66521751
1317,131.7,-102.4768534,-98.09253172,-106.3150294,2.051153409,3.625226082
1318,131.8,-102.5118415,-98.20572188,-106.3150294,2.143762732,3.484867747
1319,131.9,-102.876121,-98.3441448,-106.3150294,2.30410893,3.271932826
1320,132,-103.2831902,-98.51171939,-106.3150294,2.570660305,3.10360275
1321,132.1,-103.7066893,-98.6902449,-106.3150294,3.148047185,3.15013072
1322,132.2,-104.1103748,-98.89637401,-106.3150294,3.577910519,3.251161638
1323,132.3,-104.4467996,-99.1098221,-106.3150294,3.741430759,3.40951134
1324,132.4,-104.6606169,-99.29812023,-106.3150294,3.670850706,3.590651312
1325,132.5,-104.7949478,-99.46520342,-106.3150294,3.551914692,3.778758226
1326,132.6,-104.8945456,-99.6143773,-106.3150294,3.486860847,3.962544035
1327,132.7,-104.9906457,-99.78192202,-106.3150294,3.510646915,4.087064287
1328,132.8,-105.0905711,-99.96438297,-106.3150294,3.680754185,4.150066466
1329,132.9,-105.1930342,-100.1436746,-106.3150294,3.931768513,4.146992253
1330,133,-105.2968546,-100.2991832,-106.3150294,4.07931056,4.080404647
1331,133.1,-105.366946,-100.3847074,-106.3150294,3.904337287,3.995773277
1332,133.2,-105.415709,-100.432499,-106.3150294,3.552122235,4.059065582
1333,133.3,-105.4516456,-100.4638743,-106.3150294,3.134899807,4.087861409
1334,133.4,-105.4767105,-100.4883224,-106.3150294,2.954767489,4.028503045
1335,133.5,-105.4795857,-100.508603,-106.3150294,2.893110919,3.884520054
1336,133.6,-105.4473359,-100.5280005,-106.3150294,3.074575615,3.669578724
1337,133.7,-105.3623391,-100.5481402,-106.3150294,3.319214106,3.503728227
1338,133.8,-105.2032949,-100.5704157,-106.3150294,3.440393376,3.492604671
1339,133.9,-104.9725531,-100.5853429,-106.3150294,3.403104019,3.532896376
1340,134,-104.7165343,-100.5922439,-106.3150294,3.507066488,3.517512418
1341,134.1,-104.4417083,-100.5951774,-106.3150294,3.550894201,3.419954786
1342,134.2,-104.3005602,-100.5593231,-106.3150294,3.652350378,3.240798979
1343,134.3,-104.1797939,-100.4967527,-106.3150294,3.705401492,2.991706935
1344,134.4,-104.0320841,-100.3982846,-106.3150294,3.622217464,2.754552755
1345,134.5,-103.8461302,-100.2358921,-106.3150294,3.601873922,2.507603351
1346,134.6,-103.6951777,-100.0254432,-106.3150294,3.500486827,2.598921681
1347,134.7,-103.5891545,-99.79058549,-106.3150294,3.316074872,2.777075297
1348,134.8,-103.5310825,-99.56841624,-106.3150294,3.016360259,3.001305376
1349,134.9,-103.416106,-99.3476366,-106.3150294,2.881128955,3.259431019
1350,135,-103.2492388,-99.0984993,-106.3150294,2.76782527,3.475046363
1351,135.1,-103.1481056,-98.84178778,-106.3150294,2.565936279,3.643174388
1352,135.2,-103.1107935,-98.59157719,-106.3150294,2.378926361,3.745383611
1353,135.3,-103.1254001,-98.34893775,-106.3150294,2.294120252,3.782121386
1354,135.4,-103.0681514,-98.08991427,-106.3150294,2.354027176,3.762464186
1355,135.5,-102.9515332,-97.82185295,-106.3150294,2.512038887,3.689681949
1356,135.6,-102.795839,-97.56806358,-106.3150294,2.8784132,3.5555831
1357,135.7,-102.6032855,-97.28366333,-106.3150294,3.384453201,3.364712336
1358,135.8,-102.3726931,-97.00668848,-106.3150294,3.790550447,3.204207494
1359,135.9,-102.1027816,-96.71531344,-106.3150294,4.015434241,3.129896134
1360,136,-101.7930003,-96.44428993,-106.3150294,4.158065844,3.162203949
1361,136.1,-102.050921,-96.10334112,-106.3150294,4.122441864,3.40156156
1362,136.2,-102.9009515,-95.68807718,-106.3150294,4.049887133,3.651544152
1363,136.3,-103.6268608,-95.27733626,-106.3150294,3.89938817,3.952412818
1364,136.4,-104.2117595,-94.87375997,-106.3150294,3.719540596,4.291948534
1365,136.5,-104.6475821,-94.48144855,-106.3150294,3.512057865,4.619306171
1366,136.6,-104.9339183,-94.09781256,-106.3150294,3.324148262,4.912559794
1367,136.7,-105.0755051,-93.69002445,-106.3150294,3.388501835,5.165919448
1368,136.8,-105.0797921,-93.30030536,-106.3150294,3.463404226,5.360222775
1369,136.9,-104.9551156,-92.908028,-106.3150294,3.429126358,5.500214257
1370,137,-104.7081488,-92.51685651,-106.3150294,3.449409819,5.580749556
1371,137.1,-104.3407365,-92.14476885,-106.3150294,3.331946087,5.59302904
1372,137.2,-103.8468316,-91.78107417,-106.3150294,3.215316296,5.538825465
1373,137.3,-103.2136753,-91.42275472,-106.3150294,3.11432662,5.419910977
1374,137.4,-102.4428395,-91.07067296,-106.3150294,3.00392921,5.245036875
1375,137.5,-101.5959429,-90.78613692,-106.3150294,2.715403712,5.024452912
1376,137.6,-100.6833193,-90.53330045,-106.3150294,2.559983617,4.77937638
1377,137.7,-99.71552309,-90.29951842,-106.3150294,2.554549122,4.514895591
1378,137.8,-98.70292506,-90.04263377,-106.3150294,2.719730175,4.264277427
1379,137.9,-97.7269563,-89.78803314,-106.3150294,2.854671037,4.079396013
1380,138,-96.8252455,-89.5406446,-106.3150294,3.011317527,3.912944787
1381,138.1,-96.02945867,-89.2951067,-106.3150294,3.111132073,3.808277007
1382,138.2,-95.36304985,-89.046856,-106.3150294,3.289246583,3.756979035
1383,138.3,-94.84477131,-88.81981166,-106.3150294,3.389245844,3.753067523
1384,138.4,-94.48059953,-88.61633107,-106.3150294,3.2785537,3.790528911
1385,138.5,-94.260195,-88.45369747,-106.3150294,2.940968227,3.84170143
1386,138.6,-94.00503786,-88.33330079,-106.3150294,2.79537769,3.827420963
1387,138.7,-93.69947377,-88.21204079,-106.3150294,2.92568953,3.740870244
1388,138.8,-93.33546662,-88.07764881,-106.3150294,3.187230062,3.585012835
1389,138.9,-93.15641994,-87.90013778,-106.3150294,3.298005056,3.511509706
1390,139,-92.99561545,-87.71787378,-106.3150294,3.02328372,3.582561219
1391,139.1,-92.74703269,-87.58421113,-106.3150294,2.653420663,3.603118754
1392,139.2,-93.37814912,-87.51849599,-106.3150294,2.469402564,3.578632207
1393,139.3,-94.06939681,-87.47509655,-106.3150294,2.599965143,3.5003474
1394,139.4,-94.67388102,-87.49289965,-106.3150294,2.698296642,3.382726128
1395,139.5,-95.22343522,-87.56212171,-106.3150294,2.695245266,3.262300948
1396,139.6,-95.7384297,-87.68852172,-106.3150294,2.750206709,3.23104327
1397,139.7,-96.24056838,-87.87671731,-106.3150294,2.922769022,3.208631997
1398,139.8,-96.74727922,-88.04564593,-106.3150294,2.957701993,3.222234396
1399,139.9,-97.26793645,-88.24775285,-106.3150294,2.913306725,3.254759626
1400,140,-97.63112418,-88.4848212,-106.3150294,2.761025214,3.239473692
1401,140.1,-97.82831853,-88.72874524,-106.3150294,2.635561538,3.187307023
1402,140.2,-97.85282478,-88.97242877,-106.3150294,2.690322161,3.100132554
1403,140.3,-97.8854899,-89.32008059,-106.3150294,2.984401894,3.093486785
1404,140.4,-97.92725739,-89.68941652,-106.3150294,3.208067083,3.255473475
1405,140.5,-97.97203021,-90.05315035,-106.3150294,3.419174337,3.420037132
1406,140.6,-97.86515183,-90.44086676,-106.3150294,3.733462143,3.565045181
1407,140.7,-97.62195199,-90.81626408,-106.3150294,4.072000551,3.680589982
1408,140.8,-97.26707601,-91.19621069,-106.3150294,4.176530886,3.784778745
1409,140.9,-96.83255498,-91.58390373,-106.3150294,4.328353524,3.874451321
1410,141,-96.3467368,-91.9654047,-106.3150294,4.404860353,3.96014732
1411,141.1,-96.91974472,-92.32813633,-106.3150294,4.337240362,4.047188514
1412,141.2,-97.54737249,-92.67325714,-106.3150294,4.284535527,4.136070219
1413,141.3,-98.15142855,-92.98599267,-106.3150294,4.400123835,4.222410584
1414,141.4,-98.73307609,-93.27036108,-106.3150294,4.542192173,4.307566534
1415,141.5,-99.29174585,-93.53003945,-106.3150294,4.696912479,4.39314471
1416,141.6,-99.74014261,-93.75056,-106.3150294,4.707330799,4.424151107
1417,141.7,-100.0901991,-93.9072676,-106.3150294,4.696700382,4.406495556
1418,141.8,-100.3522461,-94.01506538,-106.3150294,4.541459894,4.346615208
1419,141.9,-100.5349246,-94.12400804,-106.3150294,4.386546636,4.234771351
1420,142,-100.6437878,-94.19565389,-106.3150294,4.234067321,4.081959856
1421,142.1,-100.6806413,-94.23365946,-106.3150294,4.086219645,3.891603009
1422,142.2,-100.642003,-94.23941101,-106.3150294,4.060692441,3.677774118
1423,142.3,-100.5327682,-94.21492748,-106.3150294,4.18639698,3.588736108
1424,142.4,-100.3419463,-94.15821209,-106.3150294,4.306416821,3.491483109
1425,142.5,-100.0620903,-94.06723969,-106.3150294,4.415262365,3.387595796
1426,142.6,-99.80511818,-93.93409747,-106.3150294,4.358294153,3.281867711
1427,142.7,-99.58399872,-93.76439855,-106.3150294,4.294634485,3.172603332
1428,142.8,-99.40485837,-93.56458788,-106.3150294,4.228301573,3.058662515
1429,142.9,-99.26693103,-93.340877,-106.3150294,4.165028143,2.99241036
1430,143,-99.0365737,-93.09314072,-106.3150294,4.225843239,3.037284869
1431,143.1,-98.84543723,-92.8753063,-106.3150294,4.015804172,3.097502336
1432,143.2,-98.69787466,-92.65451761,-106.3150294,3.998617363,3.226263163
1433,143.3,-98.58433558,-92.43127448,-106.3150294,4.005157876,3.377193694
1434,143.4,-98.49706753,-92.22032845,-106.3150294,3.96124177,3.511783047
1435,143.5,-98.29123337,-91.99830653,-106.3150294,4.000324774,3.573835625
1436,143.6,-97.9686683,-91.7938656,-106.3150294,3.8991745,3.551146061
1437,143.7,-97.5308647,-91.6075628,-106.3150294,3.835696697,3.446372101
